"country_name","country_code","año","region","subregion","homicides_per_100000_ppl","gini","population_density","unemployment_percent_labor_force","net_national_income","gdp_growth_percent","drugs_use_disorders_deaths","alcohol_use_disorders_deaths","deaths_with_tobacco_as_risk_fact","deaths_with_drugs_as_risk_factor","deaths_with_alcohol_as_risk_fact","labor_force","police_officers_per_100000","public_order_and_safety_exp","general_gov_exp"
"American Samoa","ASM","1976","","","","","151","","","","","","","","","","","",""
"American Samoa","ASM","1977","","","","","154","","","","","","","","","","","",""
"American Samoa","ASM","1978","","","","","157","","","","","","","","","","","",""
"American Samoa","ASM","1979","","","","","160","","","","","","","","","","","",""
"American Samoa","ASM","1980","","","","","164","","","","","","","","","","","",""
"American Samoa","ASM","1981","","","","","170","","","","","","","","","","","",""
"American Samoa","ASM","1982","","","","","177","","","","","","","","","","","",""
"American Samoa","ASM","1983","","","","","184","","","","","","","","","","","",""
"American Samoa","ASM","1984","","","","","191","","","","","","","","","","","",""
"American Samoa","ASM","1985","","","","","198","","","","","","","","","","","",""
"American Samoa","ASM","1986","","","","","206","","","","","","","","","","","",""
"American Samoa","ASM","1987","","","","","214","","","","","","","","","","","",""
"American Samoa","ASM","1988","","","","","223","","","","","","","","","","","",""
"American Samoa","ASM","1989","","","","","231","","","","","","","","","","","",""
"American Samoa","ASM","1990","","","","","239","","","","0","0","39","1","3","","","",""
"American Samoa","ASM","1991","","","","","245","","","","0","0","41","1","3","","","",""
"American Samoa","ASM","1992","","","","","250","","","","0","1","42","1","2","","","",""
"American Samoa","ASM","1993","","","","","256","","","","0","1","43","1","2","","","",""
"American Samoa","ASM","1994","","","","","261","","","","0","1","44","1","2","","","",""
"American Samoa","ASM","1995","","","","","267","","","","0","1","46","2","2","","","",""
"American Samoa","ASM","1996","","","","","272","","","","0","1","47","2","2","","","",""
"American Samoa","ASM","1997","","","","","278","","","","0","1","48","2","2","","","",""
"American Samoa","ASM","1998","","","","","283","","","","0","1","49","2","2","","","",""
"American Samoa","ASM","1999","","","","","288","","","","0","1","51","2","2","","","",""
"American Samoa","ASM","2000","","","","","291","","","","0","1","51","2","2","","","",""
"American Samoa","ASM","2001","","","2","","292","","","","0","1","52","2","2","","","",""
"American Samoa","ASM","2002","","","12","","291","","","","0","1","53","2","2","","","",""
"American Samoa","ASM","2003","","","5","","290","","","1","0","0","54","2","2","","","",""
"American Samoa","ASM","2004","","","7","","288","","","0","0","0","54","2","2","","","",""
"American Samoa","ASM","2005","","","10","","286","","","-0","0","0","55","2","2","","","",""
"American Samoa","ASM","2006","","","7","","284","","","-4","0","0","55","2","2","","","",""
"American Samoa","ASM","2007","","","2","","282","","","2","0","0","56","2","2","","","",""
"American Samoa","ASM","2008","","","5","","279","","","-3","0","0","57","2","2","","","",""
"American Samoa","ASM","2009","","","4","","277","","","-4","0","0","58","2","2","","","",""
"American Samoa","ASM","2010","","","9","","274","","","0","0","0","58","2","2","","","",""
"American Samoa","ASM","2011","","","9","","272","","","0","0","0","59","2","2","","","",""
"American Samoa","ASM","2012","","","4","","268","","","-4","0","0","60","2","2","","","",""
"American Samoa","ASM","2013","","","5","","265","","","-2","0","0","61","2","2","","","",""
"American Samoa","ASM","2014","","","5","","261","","","2","0","1","62","2","2","","","",""
"American Samoa","ASM","2015","","","7","","257","","","3","0","1","63","2","2","","","",""
"American Samoa","ASM","2016","","","5","","252","","","-2","0","1","63","2","2","","","",""
"American Samoa","ASM","2017","","","","","247","","","-7","0","1","64","2","2","","","",""
"American Samoa","ASM","2018","","","","","242","","","3","0","1","65","2","2","","","",""
"American Samoa","ASM","2019","","","0","","237","","","-0","0","1","66","2","2","","","",""
"American Samoa","ASM","2020","","","","","231","","","5","","","","","","","","",""
"American Samoa","ASM","2021","","","","","","","","-2","","","","","","","","",""
"Andorra","AND","1960","","","","","","","","","","","","","","","","",""
"Andorra","AND","1961","","","","","22","","","","","","","","","","","",""
"Andorra","AND","1962","","","","","23","","","","","","","","","","","",""
"Andorra","AND","1963","","","","","25","","","","","","","","","","","",""
"Andorra","AND","1964","","","","","27","","","","","","","","","","","",""
"Andorra","AND","1965","","","","","29","","","","","","","","","","","",""
"Andorra","AND","1966","","","","","31","","","","","","","","","","","",""
"Andorra","AND","1967","","","","","34","","","","","","","","","","","",""
"Andorra","AND","1968","","","","","36","","","","","","","","","","","",""
"Andorra","AND","1969","","","","","39","","","","","","","","","","","",""
"Andorra","AND","1970","","","","","42","","","","","","","","","","","",""
"Andorra","AND","1971","","","","","45","","","5","","","","","","","","",""
"Andorra","AND","1972","","","","","49","","","8","","","","","","","","",""
"Andorra","AND","1973","","","","","52","","","8","","","","","","","","",""
"Andorra","AND","1974","","","","","55","","","6","","","","","","","","",""
"Andorra","AND","1975","","","","","59","","","1","","","","","","","","",""
"Andorra","AND","1976","","","","","62","","","3","","","","","","","","",""
"Andorra","AND","1977","","","","","66","","","3","","","","","","","","",""
"Andorra","AND","1978","","","","","69","","","1","","","","","","","","",""
"Andorra","AND","1979","","","","","73","","","0","","","","","","","","",""
"Andorra","AND","1980","","","","","76","","","2","","","","","","","","",""
"Andorra","AND","1981","","","","","79","","","-0","","","","","","","","",""
"Andorra","AND","1982","","","","","82","","","1","","","","","","","","",""
"Andorra","AND","1983","","","","","86","","","2","","","","","","","","",""
"Andorra","AND","1984","","","","","90","","","2","","","","","","","","",""
"Andorra","AND","1985","","","","","93","","","2","","","","","","","","",""
"Andorra","AND","1986","","","","","97","","","3","","","","","","","","",""
"Andorra","AND","1987","","","","","101","","","6","","","","","","","","",""
"Andorra","AND","1988","","","","","106","","","5","","","","","","","","",""
"Andorra","AND","1989","","","","","110","","","5","","","","","","","","",""
"Andorra","AND","1990","","","","","114","","","4","0","1","62","2","22","","","",""
"Andorra","AND","1991","","","","","118","","","3","0","1","66","2","23","","","",""
"Andorra","AND","1992","","","","","122","","","1","0","1","70","2","25","","","",""
"Andorra","AND","1993","","","","","126","","","-1","0","1","74","3","26","","","",""
"Andorra","AND","1994","","","","","130","","","2","0","1","75","3","27","","","",""
"Andorra","AND","1995","","","","","134","","","3","0","1","77","3","27","","","",""
"Andorra","AND","1996","","","","","136","","","5","0","1","78","3","28","","","",""
"Andorra","AND","1997","","","","","138","","","9","0","1","79","3","28","","","",""
"Andorra","AND","1998","","","","","139","","","3","0","1","81","3","29","","","",""
"Andorra","AND","1999","","","","","140","","","4","0","1","82","3","29","","","",""
"Andorra","AND","2000","","","","","141","","","4","0","1","84","3","30","","","",""
"Andorra","AND","2001","","","","","144","","","8","0","1","86","3","31","","","",""
"Andorra","AND","2002","","","","","151","","","5","0","1","88","3","32","","","",""
"Andorra","AND","2003","Europe","Southern Europe","","","157","","","9","0","1","90","4","33","","","",""
"Andorra","AND","2004","Europe","Southern Europe","1","","164","","","8","0","1","93","4","34","","","",""
"Andorra","AND","2005","Europe","Southern Europe","","","170","","","5","0","1","94","4","35","","","",""
"Andorra","AND","2006","Europe","Southern Europe","","","171","","","5","0","1","96","4","36","","","",""
"Andorra","AND","2007","Europe","Southern Europe","0","","166","","","2","0","1","97","4","36","","272.29","",""
"Andorra","AND","2008","Europe","Southern Europe","1","","162","","","-6","0","1","100","4","37","","294.05","",""
"Andorra","AND","2009","Europe","Southern Europe","0","","157","","","-5","0","1","102","5","37","","290.48","",""
"Andorra","AND","2010","Europe","Southern Europe","0","","152","","","-2","0","1","103","5","38","","292.86","",""
"Andorra","AND","2011","Europe","Southern Europe","1","","150","","","-0","0","1","98","5","35","","288.1","",""
"Andorra","AND","2012","Europe","Southern Europe","0","","151","","","-5","0","1","96","5","34","","280.49","",""
"Andorra","AND","2013","Europe","Southern Europe","0","","152","","","-4","0","1","97","5","35","","266.67","",""
"Andorra","AND","2014","Europe","Southern Europe","0","","152","","","3","0","1","99","5","35","","288.61","",""
"Andorra","AND","2015","Europe","Southern Europe","0","","153","","","1","0","1","101","5","36","","294.87","",""
"Andorra","AND","2016","Europe","Southern Europe","","","154","","","4","0","1","103","5","37","","","",""
"Andorra","AND","2017","Europe","Southern Europe","","","157","","","0","0","1","105","6","38","","","",""
"Andorra","AND","2018","","","","","160","","","2","0","1","108","6","39","","","",""
"Andorra","AND","2019","","","","","162","","","2","0","1","111","6","40","","","",""
"Andorra","AND","2020","","","3","","165","","","-11","","","","","","","","",""
"Andorra","AND","2021","","","","","","","","9","","","","","","","","",""
"Angola","AGO","1960","","","","","","","","","","","","","","","","",""
"Angola","AGO","1961","","","","","4","","","","","","","","","","","",""
"Angola","AGO","1962","","","","","4","","","","","","","","","","","",""
"Angola","AGO","1963","","","","","4","","","","","","","","","","","",""
"Angola","AGO","1964","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1965","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1966","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1967","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1968","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1969","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1970","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1971","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1972","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1973","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1974","","","","","5","","","","","","","","","","","",""
"Angola","AGO","1975","","","","","6","","","","","","","","","","","",""
"Angola","AGO","1976","","","","","6","","","","","","","","","","","",""
"Angola","AGO","1977","","","","","6","","","","","","","","","","","",""
"Angola","AGO","1978","","","","","6","","","","","","","","","","","",""
"Angola","AGO","1979","","","","","6","","","","","","","","","","","",""
"Angola","AGO","1980","","","","","7","","","","","","","","","","","",""
"Angola","AGO","1981","","","","","7","","","-4","","","","","","","","",""
"Angola","AGO","1982","","","","","7","","","0","","","","","","","","",""
"Angola","AGO","1983","","","","","7","","","4","","","","","","","","",""
"Angola","AGO","1984","","","","","8","","","6","","","","","","","","",""
"Angola","AGO","1985","","","","","8","","","3","","","","","","","","",""
